id,event_type,event_cause,requires_road_closure,priority,status,corridor,police_station,zone,latitude,longitude,junction,start_datetime,hour,day_of_week,dow_num,month,is_weekend,was_escalated,has_valid_stretch,stretch_km,veh_type
FKID007081,unplanned,others,False,HIGH,active,ORR East 1,Mico Layout,South Zone 2,12.915295,77.6235295,SilkBoardJunc,2023-12-21 05:40:45.424000+00:00,5,Thursday,3,12,False,True,False,,
FKID007082,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9666565,77.5948157,Richmond circle jn,2023-12-21 05:56:50.980000+00:00,5,Thursday,3,12,False,True,False,,private_car
FKID007083,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Halasuru Gate,Central Zone 2,12.9696616,77.5847414,PoliceCornerJunc,2023-12-21 06:08:36.927000+00:00,6,Thursday,3,12,False,True,False,,ksrtc_bus
FKID007084,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9677185,77.5867701,PoliceCornerJunc,2023-12-21 06:20:56.286000+00:00,6,Thursday,3,12,False,True,False,,bmtc_bus
FKID007085,unplanned,vehicle_breakdown,True,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9677394,77.587136,PoliceCornerJunc,2023-12-21 06:33:31.884000+00:00,6,Thursday,3,12,False,False,True,0.002509115655084769,bmtc_bus
FKID007086,unplanned,vehicle_breakdown,False,HIGH,closed,IRR(Thanisandra road),Adugodi,South Zone 2,12.9371547,77.6271567,SonyworldJunction,2023-12-21 07:57:38.881000+00:00,7,Thursday,3,12,False,True,False,,bmtc_bus
FKID007087,unplanned,accident,False,HIGH,closed,Tumkur Road,Peenya,West Zone 1,13.038844,77.5204107,PeenyaPoliceStation,2023-12-21 08:39:49.689000+00:00,8,Thursday,3,12,False,True,False,,
FKID007088,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Magadi Road,Central Zone 2,12.9572866,77.551329,toll gate mysore road,2023-12-21 18:39:47.108000+00:00,18,Thursday,3,12,False,True,False,,private_bus
FKID007089,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Magadi Road,Central Zone 2,12.957458,77.5516367,toll gate mysore road,2023-12-21 18:41:57.205000+00:00,18,Thursday,3,12,False,True,False,,private_bus
FKID007090,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Magadi Road,Central Zone 2,12.9574666,77.5513906,toll gate mysore road,2023-12-21 19:14:22.225000+00:00,19,Thursday,3,12,False,True,False,,private_bus
FKID007091,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,Central Zone 2,12.9572533,77.5515533,toll gate mysore road,2023-12-21 19:19:34.492000+00:00,19,Thursday,3,12,False,True,False,,private_bus
FKID007092,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Halasur,Central Zone 1,12.9614516,77.6355409,DomlurWaterTank,2023-12-21 19:30:11.461000+00:00,19,Thursday,3,12,False,True,False,,others
FKID007093,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Basavanagudi,Central Zone 2,12.9483534,77.5797302,LalbaghWestGate,2023-12-21 19:37:27.159000+00:00,19,Thursday,3,12,False,True,False,,heavy_vehicle
FKID007094,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,City Market,Central Zone 2,12.9646867,77.575565,K R MarketJunction,2023-12-21 19:59:40.470000+00:00,19,Thursday,3,12,False,True,False,,lcv
FKID007095,unplanned,others,False,HIGH,closed,Mysore Road,Cubbon Park,Central Zone 1,12.972798,77.6032391,AshirwadamCircle,2023-12-21 20:19:40.127000+00:00,20,Thursday,3,12,False,True,False,,
FKID007096,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 1,13.0284451,77.5412394,GoruguntepalyaJunc,2023-12-21 20:36:31.608000+00:00,20,Thursday,3,12,False,True,False,,private_bus
FKID007097,unplanned,vehicle_breakdown,False,HIGH,closed,Airport New South Road,Hennuru,East Zone 2,13.0274218,77.6343822,HennurRoad-ORR Junc,2023-12-21 20:40:24.950000+00:00,20,Thursday,3,12,False,True,False,,private_bus
FKID007098,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Madiwala,South Zone 2,12.91950551,77.63809397,HSR14thMainJunc,2023-12-21 20:47:40.240000+00:00,20,Thursday,3,12,False,True,False,,bmtc_bus
FKID007099,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 2,13.016758,77.5568293,YeshwanthpuraCircle,2023-12-21 21:09:46.935000+00:00,21,Thursday,3,12,False,True,False,,others
FKID007100,unplanned,others,True,HIGH,closed,Mysore Road,Kengeri,West Zone 1,12.9119929,77.4857918,MysoreRd--MadhuPetrolBunkJunction,2023-12-21 21:24:47.737000+00:00,21,Thursday,3,12,False,True,True,0.016667166550573865,
FKID007101,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,West Zone 2,12.9562,77.54666,SatteliteBusStandJunc,2023-12-21 21:26:05.223000+00:00,21,Thursday,3,12,False,True,False,,bmtc_bus
FKID007102,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Ashok Nagar,Central Zone 1,12.9547126,77.6207576,BucheryJunction,2023-12-21 21:46:38.700000+00:00,21,Thursday,3,12,False,True,False,,private_bus
FKID007103,unplanned,vehicle_breakdown,False,HIGH,closed,ORR West 1,Banashankari,West Zone 2,12.9233939,77.5542916,KamakyaJunction,2023-12-21 22:18:21.503000+00:00,22,Thursday,3,12,False,True,False,,bmtc_bus
FKID007104,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Wilson Garden,Central Zone 2,12.9461785,77.5952524,WilsonGarden10thCrossJunc,2023-12-21 22:42:26.153000+00:00,22,Thursday,3,12,False,True,False,,private_bus
FKID007105,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,High ground,Central Zone 2,12.9870531,77.5799662,ShivandaCircle,2023-12-21 22:42:22.298000+00:00,22,Thursday,3,12,False,True,False,,others
FKID007106,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9679208,77.5925041,HudsonCircle,2023-12-21 23:24:20.511000+00:00,23,Thursday,3,12,False,True,False,,bmtc_bus
FKID007107,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,R.T. Nagar,North Zone 2,13.01686,77.584215,MekhriCircle,2023-12-21 23:29:48.476000+00:00,23,Thursday,3,12,False,True,False,,heavy_vehicle
FKID007108,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,West Zone 2,13.0160246,77.5837002,MekhriCircle,2023-12-21 23:33:19.348000+00:00,23,Thursday,3,12,False,True,False,,heavy_vehicle
FKID007109,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.0165338,77.7038685,TC Palya-OM RoadJunc,2023-12-21 23:43:25.599000+00:00,23,Thursday,3,12,False,True,False,,heavy_vehicle
FKID007110,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 2,13.0166458,77.556596,YeshwanthpuraCircle,2023-12-22 00:23:07.112000+00:00,0,Friday,4,12,False,True,False,,private_car
FKID007111,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Chamarajpet,Central Zone 2,12.9727963,77.5692798,ShantalaJunction,2023-12-22 00:24:37.842000+00:00,0,Friday,4,12,False,True,False,,lcv
FKID007112,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Wilson Garden,South Zone 2,12.9424214,77.5973837,NIMHANS Junction,2023-12-22 00:40:15.888000+00:00,0,Friday,4,12,False,True,False,,bmtc_bus
FKID007113,unplanned,water_logging,False,HIGH,active,Old Madras Road,Cubbon Park,Central Zone 1,12.9791717,77.60222,Shivajinagar(BRV)Junction,2023-12-22 02:20:35.873000+00:00,2,Friday,4,12,False,True,False,,
FKID007114,unplanned,water_logging,False,HIGH,active,Old Madras Road,Cubbon Park,Central Zone 1,12.9791644,77.6022334,Shivajinagar(BRV)Junction,2023-12-22 02:26:22.130000+00:00,2,Friday,4,12,False,True,False,,
FKID007115,unplanned,accident,False,LOW,closed,Non-corridor,Byatarayanapura,West Zone 1,12.9575878,77.5193327,Nagarbhavi,2023-12-22 02:31:00.843000+00:00,2,Friday,4,12,False,True,False,,
FKID007116,unplanned,vehicle_breakdown,False,HIGH,closed,CBD 2,Cubbon Park,Central Zone 2,12.9833721,77.5968642,IndianExpressJunction,2023-12-22 04:34:29.273000+00:00,4,Friday,4,12,False,True,False,,bmtc_bus
FKID007117,unplanned,pot_holes,False,LOW,closed,Non-corridor,Pulikeshinagar(F.Town),North Zone 1,12.994696,77.6159391,SindhiColonyJunction,2023-12-22 05:05:17.019000+00:00,5,Friday,4,12,False,True,False,,
FKID007118,unplanned,pot_holes,False,LOW,closed,Non-corridor,Pulikeshinagar(F.Town),North Zone 1,12.9946896,77.6158838,SindhiColonyJunction,2023-12-22 05:06:00.324000+00:00,5,Friday,4,12,False,True,False,,
FKID007119,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 1,13.0288429,77.5396088,GoruguntepalyaJunc,2023-12-22 05:14:37.582000+00:00,5,Friday,4,12,False,True,False,,lcv
FKID007120,unplanned,vehicle_breakdown,False,HIGH,closed,Hennur Main Road,K.G. Halli,North Zone 1,13.0407918,77.6217432,Nagavara-ORR Junction,2023-12-22 06:33:06.302000+00:00,6,Friday,4,12,False,True,False,,bmtc_bus
FKID007121,unplanned,vehicle_breakdown,False,HIGH,closed,Hennur Main Road,Hennuru,North Zone 1,13.04109,77.62152,Nagavara-ORR Junction,2023-12-22 06:34:51.518000+00:00,6,Friday,4,12,False,True,False,,bmtc_bus
FKID007122,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,J.P. Nagar,South Zone 2,12.9031222,77.5733822,KanakapuraRd-RingRdJunction,2023-12-22 06:47:56.406000+00:00,6,Friday,4,12,False,True,False,,bmtc_bus
FKID007123,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,J.P. Nagar,South Zone 2,12.9031121,77.5734395,KanakapuraRd-RingRdJunction,2023-12-22 06:52:19.620000+00:00,6,Friday,4,12,False,True,False,,bmtc_bus
FKID007124,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Banaswadi,Central Zone 1,13.0108226,77.6618606,RamamurthyNagarJunction,2023-12-22 07:03:23.669000+00:00,7,Friday,4,12,False,True,False,,heavy_vehicle
FKID007125,unplanned,vehicle_breakdown,True,HIGH,closed,Mysore Road,Byatarayanapura,West Zone 1,12.9364699,77.5198595,RajeshwariJunc,2023-12-23 06:42:58.450000+00:00,6,Saturday,5,12,True,True,True,0.011357312578622228,lcv
FKID007126,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,Central Zone 2,12.9606579,77.5592018,SirsiCircle,2023-12-22 18:54:57.306000+00:00,18,Friday,4,12,False,True,False,,others
FKID007127,unplanned,vehicle_breakdown,False,HIGH,closed,West of Chord Road,Malleshwaram,West Zone 2,13.0117765,77.5545592,Dr RajkumarRd-10thCrossRdJunc,2023-12-22 19:33:48.380000+00:00,19,Friday,4,12,False,True,False,,heavy_vehicle
FKID007128,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Sheshadripuram,Central Zone 2,12.9923303,77.5746787,LinkRoadMalleswaramJunc,2023-12-22 21:01:47.309000+00:00,21,Friday,4,12,False,True,False,,bmtc_bus
FKID007129,unplanned,others,False,HIGH,closed,CBD 2,Cubbon Park,Central Zone 2,12.9819805,77.5946333,PoliceTimmaiahCircle(GPO),2023-12-22 20:56:56.255000+00:00,20,Friday,4,12,False,True,False,,
FKID007130,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9669509,77.5871244,UlsoorGateJunc,2023-12-22 21:14:41.495000+00:00,21,Friday,4,12,False,True,False,,taxi
FKID007131,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Banashankari,West Zone 2,12.9162218,77.570226,BanashankariBusStandJunc,2023-12-22 21:14:18.929000+00:00,21,Friday,4,12,False,True,False,,bmtc_bus
FKID007132,unplanned,others,False,HIGH,active,Hosur Road,Ashok Nagar,Central Zone 1,12.9505832,77.6055567,AnepalyaJunc,2023-12-22 21:36:24.342000+00:00,21,Friday,4,12,False,True,False,,
FKID007133,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,Central Zone 2,12.9882218,77.5875527,LRDE Junction,2023-12-22 22:10:07.204000+00:00,22,Friday,4,12,False,True,False,,others
FKID007134,unplanned,vehicle_breakdown,False,HIGH,closed,Bannerghata Road,Mico Layout,South Zone 1,12.9156014,77.5999341,JayadevaHospitalJunc,2023-12-22 22:28:50.256000+00:00,22,Friday,4,12,False,True,False,,lcv
FKID007135,planned,construction,False,HIGH,closed,Bellary Road 1,Kodigehalli,North Zone 1,13.0462699,77.5912839,HebbalFlyoverJunc,2023-12-22 23:04:20.364000+00:00,23,Friday,4,12,False,True,False,,
FKID007136,unplanned,others,False,HIGH,closed,Bellary Road 2,Yelahanka,North Zone 2,13.1255092,77.6126205,BagalurCrossJunc,2023-12-22 23:20:48.721000+00:00,23,Friday,4,12,False,True,False,,
FKID007137,planned,construction,True,LOW,closed,Non-corridor,Adugodi,Central Zone 1,12.9497527,77.6205634,BucheryJunction,2023-12-22 23:40:17.101000+00:00,23,Friday,4,12,False,True,True,0.0748424807371921,
FKID007138,unplanned,others,False,HIGH,active,Tumkur Road,Chikkabanavara,North Zone 2,13.0423409,77.5149613,Chokasandra (Tumkur road),2023-12-23 00:41:17.644000+00:00,0,Saturday,5,12,True,True,False,,
FKID007139,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,R.T. Nagar,North Zone 2,13.0157041,77.5842011,MekhriCircle,2023-12-23 01:40:48.429000+00:00,1,Saturday,5,12,True,True,False,,private_car
FKID007140,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 1,13.034555,77.5300311,SRS Peenya Junc,2023-12-23 01:52:00.300000+00:00,1,Saturday,5,12,True,True,False,,lcv
FKID007141,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.96353,77.5851583,TownhallJunction,2023-12-23 02:10:24.410000+00:00,2,Saturday,5,12,True,True,False,,heavy_vehicle
FKID007142,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9633286,77.5851432,TownhallJunction,2023-12-23 02:23:06.305000+00:00,2,Saturday,5,12,True,True,False,,truck
FKID007143,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 1,13.0293074,77.539579,GoruguntepalyaJunc,2023-12-23 02:45:16.040000+00:00,2,Saturday,5,12,True,True,False,,ksrtc_bus
FKID007144,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 2,Jalahalli,North Zone 2,13.0436821,77.5536264,BEL Circle,2023-12-23 03:32:06.418000+00:00,3,Saturday,5,12,True,True,False,,lcv
FKID007145,unplanned,vehicle_breakdown,False,HIGH,closed,Old Airport Road,Halasur,Central Zone 1,12.9609199,77.6392836,DomlurWaterTank,2023-12-23 03:36:27.236000+00:00,3,Saturday,5,12,True,True,False,,bmtc_bus
FKID007146,unplanned,vehicle_breakdown,False,HIGH,closed,IRR(Thanisandra road),Jeevanbheemanagar,Central Zone 1,12.97820738,77.6407515,BM ShriJunc(CMH-100FtRd)Junc,2023-12-23 03:52:25.456000+00:00,3,Saturday,5,12,True,True,False,,heavy_vehicle
FKID007147,unplanned,others,False,HIGH,active,Old Madras Road,Shivajinagar,Central Zone 2,12.977294,77.6088134,KamrajRdJunction,2023-12-23 04:20:11.308000+00:00,4,Saturday,5,12,True,True,False,,
FKID007148,unplanned,vehicle_breakdown,False,HIGH,closed,CBD 2,Cubbon Park,Central Zone 2,12.9833886,77.5969668,IndianExpressJunction,2023-12-23 06:00:48.292000+00:00,6,Saturday,5,12,True,True,False,,bmtc_bus
FKID007149,unplanned,vehicle_breakdown,False,HIGH,closed,Bannerghata Road,J.P. Nagar,South Zone 2,12.8823232,77.5958214,HulimaveRd-BanneraghattaRdJunc,2023-12-23 06:04:06.719000+00:00,6,Saturday,5,12,True,True,False,,bmtc_bus
FKID007150,unplanned,pot_holes,False,HIGH,active,Old Madras Road,Jeevanbheemanagar,Central Zone 1,12.9841472,77.6405357,OldMadrasRd-Indranagar100ftRdJunc,2023-12-23 06:09:02.652000+00:00,6,Saturday,5,12,True,True,False,,
FKID007151,unplanned,vehicle_breakdown,True,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9677656,77.5881059,HudsonCircle,2023-12-23 06:51:34.612000+00:00,6,Saturday,5,12,True,True,True,0.0022323145945623577,bmtc_bus
FKID007152,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Upparpet,Central Zone 2,12.9747553,77.5711334,ShantalaJunction,2023-12-23 07:26:42.808000+00:00,7,Saturday,5,12,True,True,False,,bmtc_bus
FKID007153,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Upparpet,Central Zone 2,12.9747583,77.5712517,ShantalaJunction,2023-12-23 07:30:25.639000+00:00,7,Saturday,5,12,True,True,False,,bmtc_bus
FKID007154,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9635098,77.5841749,TownhallJunction,2023-12-23 19:16:24.811000+00:00,19,Saturday,5,12,True,True,False,,bmtc_bus
FKID007156,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,West Zone 2,13.014586,77.5837856,MekhriCircle,2023-12-23 20:11:17.909000+00:00,20,Saturday,5,12,True,True,False,,heavy_vehicle
FKID007157,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,Central Zone 2,12.9651307,77.5840764,TownhallJunction,2023-12-23 20:19:10.971000+00:00,20,Saturday,5,12,True,True,False,,bmtc_bus
FKID007158,unplanned,vehicle_breakdown,False,HIGH,closed,IRR(Thanisandra road),Adugodi,South Zone 2,12.9274831,77.6214437,KoramangalaWaterTankJunc,2023-12-23 20:22:48.629000+00:00,20,Saturday,5,12,True,True,False,,lcv
FKID007159,unplanned,vehicle_breakdown,False,HIGH,closed,ORR West 1,Byatarayanapura,West Zone 2,12.9461012,77.5293148,MysoreRd-RingRdJunc(Nayandanahallii),2023-12-23 20:43:44.987000+00:00,20,Saturday,5,12,True,True,False,,bmtc_bus
FKID007160,unplanned,others,False,LOW,closed,Non-corridor,Wilson Garden,Central Zone 2,12.9539393,77.5913069,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),2023-12-23 20:50:35.145000+00:00,20,Saturday,5,12,True,True,False,,
FKID007161,planned,procession,False,HIGH,closed,Magadi Road,Magadi Road,Central Zone 2,12.9738689,77.5662785,LeprosyhospitalJunc,2023-12-23 21:39:56.477000+00:00,21,Saturday,5,12,True,True,False,,
FKID007162,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,West Zone 1,13.0413267,77.5168577,JalahalliCross(SM Circle),2023-12-23 21:47:40.428000+00:00,21,Saturday,5,12,True,True,False,,lcv
FKID007163,unplanned,vehicle_breakdown,False,HIGH,closed,CBD 2,Shivajinagar,Central Zone 2,12.9822795,77.5978809,MinskSquare(CTO Junction),2023-12-23 22:11:47.962000+00:00,22,Saturday,5,12,True,True,False,,ksrtc_bus
FKID007164,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Cubbon Park,Central Zone 1,12.9762499,77.6018865,AnilKumbleCircle,2023-12-24 01:47:08.075000+00:00,1,Sunday,6,12,True,True,False,,ksrtc_bus
FKID007165,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,West Zone 2,12.9528015,77.5408058,SatteliteBusStandJunc,2023-12-24 02:19:35.213000+00:00,2,Sunday,6,12,True,True,False,,bmtc_bus
FKID007166,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Halasur,Central Zone 1,12.9750937,77.6257356,RamaiahCircle-UlsoorPoliceStation,2023-12-24 03:08:02.615000+00:00,3,Sunday,6,12,True,True,False,,private_car
FKID007167,unplanned,others,False,LOW,closed,Non-corridor,R.T. Nagar,Central Zone 2,13.0023265,77.5943573,"PriyadarshiniHotel,Jayamahal,RT Nagar",2023-12-24 03:52:58.774000+00:00,3,Sunday,6,12,True,True,False,,
FKID007168,unplanned,pot_holes,False,HIGH,active,Old Madras Road,Halasur,Central Zone 1,12.9721318,77.619511,TrinityCircle,2023-12-24 05:02:17.393000+00:00,5,Sunday,6,12,True,True,False,,
FKID007169,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,North Zone 1,13.0859327,77.5945514,YelhankaBypass,2023-12-24 05:25:19.834000+00:00,5,Sunday,6,12,True,True,False,,heavy_vehicle
FKID007170,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Kodigehalli,North Zone 2,13.0388301,77.5894571,HebbalFlyoverJunc,2023-12-24 06:01:02.733000+00:00,6,Sunday,6,12,True,True,False,,others
FKID007171,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,North Zone 1,13.0844319,77.5941662,YelhankaBypass,2023-12-24 06:06:26.944000+00:00,6,Sunday,6,12,True,True,False,,lcv
FKID007172,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,K.R. Pura,East Zone 2,13.0115572,77.6986768,Devasandra(k r puram),2023-12-24 06:16:25.323000+00:00,6,Sunday,6,12,True,True,False,,heavy_vehicle
FKID007174,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 2,13.01776168,77.55853225,YeshwanthpuraCircle,2023-12-24 07:11:01.322000+00:00,7,Sunday,6,12,True,True,False,,lcv
FKID007175,unplanned,construction,False,HIGH,closed,ORR North 1,Hebbala,North Zone 1,13.0421218,77.5939679,HebbalFlyoverJunc,2023-12-24 12:27:48.107000+00:00,12,Sunday,6,12,True,True,False,,
FKID007176,planned,construction,False,HIGH,closed,Bellary Road 2,Yelahanka,North Zone 2,13.0984757,77.5969049,SantheCircle,2023-12-24 19:21:52.614000+00:00,19,Sunday,6,12,True,True,False,,
FKID007177,unplanned,others,False,HIGH,active,ORR North 1,Banaswadi,East Zone 2,13.0167887,77.6608038,RamamurthyNagarJunction,2023-12-24 19:41:36.637000+00:00,19,Sunday,6,12,True,True,False,,
FKID007178,unplanned,others,False,HIGH,active,ORR North 1,Banaswadi,North Zone 1,13.0198686,77.6528368,HoramavuJunction,2023-12-24 19:55:36.227000+00:00,19,Sunday,6,12,True,True,False,,
FKID007179,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,West Zone 1,13.0325119,77.5336364,GokuldasImagesJunc,2023-12-24 21:55:51.042000+00:00,21,Sunday,6,12,True,True,False,,others
FKID007180,unplanned,vehicle_breakdown,True,LOW,closed,Non-corridor,Halasuru Gate,Central Zone 2,12.9756263,77.586833,K R Circle,2023-12-24 22:23:17.808000+00:00,22,Sunday,6,12,True,True,True,0.07693116279258773,bmtc_bus
FKID007181,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Cubbon Park,Central Zone 2,12.9801325,77.588269,CID-CarltonHouseJunc,2023-12-24 22:22:36.184000+00:00,22,Sunday,6,12,True,True,False,,ksrtc_bus
